F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,Label
0.48980572587565174,0.13698286646230548,0.25179918146222074,0.24443285157951322,0.29957189014330265,0.33461973787327737,0.3435670067198646,0.34171889727769944,0.362990425831618,0.29397896103922666,0.4289585711171827,0.13880577334032412,0.04476941487772479,0.37407425137707456,0.26687919196852244,0.47173326511652225,0.40426478089675727,0.35888141047635036,0.25132496876089394,0.36758375825206857,0.2603591360643692,0.3059639284155153,0.2673707908276069,0.32591470957751545,0.274910384819468,0.40006847887374425,0.3452690736103801,0.24908148274301858,0.2552585790520133,0.17299738147031288,0.10477176175729605,0.3932779612395406,0.2643843843066128,0.17826588154439943,0.3444438519307237,0.2278541801794465,0.293069786775816,0.1707793194174691,0.3649081404847822,0.30880550727659317,0.34997349345642437,0.2572326275165576,0.3247126821219,0.1544632010001826,0.52745117760455,0.3414753210337864,0.47074934932451723,0.2733895774221137,0.19501333827433132,0.2508456624323016,0.2956182324374813,0.2883420716557138,0.4861562287803281,0.21442716575580317,0.23952278448833345,0.3713004010579019,0.1413335718573419,0.2959494537651194,0.3141720433324527,0.34333497400914126,R
0.6542032583905955,0.7141564132501651,0.6228756123825713,0.7016759356695969,0.707897527256302,0.681812906340791,0.5356110171523022,0.5948957710017566,0.6838137187150062,0.48640608486125586,0.8025387390231601,0.8299802118604458,0.7851733409249246,0.7282138327577127,0.5767022160594312,0.730672776605311,0.8404862207344111,0.5866961403485106,0.9554250172322529,0.7817724487600161,0.5939432074536185,0.5990013337434342,0.6494744597063504,0.6946185747660978,0.6623455745274397,0.41990618267764024,0.5697700072677662,0.6993131457145164,0.7189937910768116,0.7902154916252917,0.6334198008794907,0.7149599083035182,0.7009395206659444,0.6163158009714261,0.7620947538702638,0.7481318060055205,0.9317606029989358,0.8067478009827865,0.5454692925419133,0.7932627025348584,0.5568444482602453,0.8474275096073328,0.6705263523121063,0.7317358486408323,0.8314337994061931,0.747074410601375,0.7812518468456012,0.6351518550413188,0.606824959100397,0.702773527798919,0.7659313313475797,0.6898556051043963,0.8641829023859506,0.7568086989011861,0.6696103736597335,0.6844734224284934,0.6449494591899498,0.7474882546165305,0.660823523057207,0.7199679922184161,M
0.7794292387238815,0.6591256290012144,0.747927717309402,0.7572268767681519,0.6262428560099454,0.566779432499789,0.585500987242045,0.7203330707772679,0.684791140359515,0.6980205952771982,0.7426978446923216,0.6675956383158996,0.6546656841129384,0.617544211833936,0.7374062886232362,0.8699622743293236,0.6497406364417393,0.7446877663369527,0.8320152088518569,0.6323858838071434,0.8755011019669169,0.6068690741792566,0.755451227159357,0.5889208123953078,0.7525613256699966,0.6343775154705401,0.4694495995676855,0.8394864436371938,0.7206891258777716,0.6461677910241754,0.6766099944194692,0.6808334854720688,0.6642945855038734,0.6610514593896191,0.6860764577769708,0.8988697288329434,0.4720527392306205,0.498668108457194,0.7448899930278173,0.4416218641969288,0.6499656746292037,0.6215366013932129,0.6961161174268032,0.6373586473918723,0.6851825047081843,0.6220318884732848,0.574242592012038,0.6733922776121646,0.7510904573103689,0.7630045911871024,0.7180327201427454,0.8275179873410257,0.7085764156938139,0.78226983572895,0.6735970901113746,0.745716245854748,0.8959245398875232,0.7177810745136292,0.8197242081039295,0.7010054059802311,M
0.27261583696873715,0.1844358485377191,0.20980318616216462,0.2815837460457804,0.4348927506119083,0.2749823370753086,0.24058763900344354,0.12392806867513534,0.4513541435602296,0.356902814598146,0.37960099700058575,0.3961688051929375,0.2835269771241037,0.30845906337475354,0.4488601941951994,0.3179580889319137,0.3587525290063994,0.38705507172005116,0.36429313324226437,0.2871830829733506,0.29661161571860806,0.3777640437975942,0.3776002859934726,0.4168232599019462,0.3551096983309838,0.3596605613592055,0.2553766633215553,0.24188504889280982,0.37806306743514945,0.24258149319836247,0.2979298996883138,0.43790232409712904,0.4220570292345089,0.3301788830797184,0.27038604201662897,0.28766210896564953,0.38676601410556144,0.2963500722553834,0.2441717606989736,0.4215774756407974,0.3181600139129281,0.24227441790082535,0.3478940188932631,0.3971218413192508,0.1992326935212239,0.2799546086647065,0.27533166324115876,0.34522871657834764,0.3632008322859858,0.24485260887205143,0.1507248824093975,0.40317987545994005,0.1880054729422787,0.3271184205043877,0.28680191012693174,0.31624439052040754,0.46512339717068585,0.6038281613621829,0.13665625886013913,0.39839061553329236,R
0.4110234391578605,0.4058719605325321,0.20847013025385244,0.25276787845443566,0.4761574404166451,0.23778333359506948,0.23944500633955113,0.3119933809068112,0.3512345226078618,0.3997559983307788,0.4040681509452708,0.37818509271789086,0.10919818286418359,0.29586555274678666,0.3664869231880427,0.36847516723475227,0.22900321149352215,0.1977321494853082,0.1908442472265855,0.3465527504339884,0.4007256096335179,0.3141874111847317,0.19300736920317813,0.3179604432048245,0.20481154259226908,0.22630138983021447,0.2631384221939449,0.22014784875896815,0.1869782268388443,0.454937214577155,0.11121470367973527,0.2408420524964553,0.2784218113160182,0.4227962486937219,0.32946670817290846,0.27184558321595204,0.2258808586444973,0.41472720546434505,0.21933752253007419,0.3211149659032549,0.28306066102875527,0.34800533521407506,0.4571107706008919,0.3705494871979783,0.28710830339122045,0.4675706580712353,0.4579814847709948,0.4139521436330544,0.3282035754182892,0.22288903672937374,0.06339598294385554,0.321143701988507,0.37739935683092657,0.16628815577570924,0.3415484702115865,0.2554566057454487,0.35102502869708235,0.23834505855182347,0.2273945920655301,0.2938913902019434,R
0.610453942186063,0.8094518923833385,0.6431821483597238,0.7285299165802596,0.4629991646657614,0.7691261593135283,0.6125960088067742,0.6392473167514142,0.7948936731878804,0.7187110694560762,0.6862024938685125,0.7120355994320199,0.7582953224890465,0.6889144730301329,0.7169263217536395,0.5666715555071469,0.6100324774235786,0.6196570472042047,0.5628149597710467,0.7268223846050513,0.7924320475358404,0.7300634637244567,0.7585165192769994,0.782679706274537,0.6717273506287688,0.6574972802999303,0.8212445397782051,0.5733693594450147,0.7317425334877692,0.7219498334081917,0.5942674197186171,0.8246270940053039,0.8334929101188071,0.7896527056644912,0.7273379109262232,0.6726596607537348,0.7153883010101413,0.8698197237552794,0.7175420423516136,0.6800396390576787,0.5927620070408933,0.650230034536147,0.6591000988236152,0.7329500448542858,0.843334639712231,0.7725124422831922,0.6276584445849513,0.653744678908934,0.6188670092121129,0.7913177947206516,0.8392636675562943,0.7445062193337488,0.7082271523040992,0.5958352782571688,0.6429981571798075,0.7428568710095681,0.6825663630402188,0.653317024311968,0.6511551046725963,0.7586195110102462,M
0.3255568521292741,0.32628520426734153,0.34687389483466596,0.1991718524905433,0.14523669422005017,0.37260519247168117,0.147384128825179,0.22290903055094025,0.4391682625159971,0.3169888948216629,0.33687539918164805,0.3624735739236675,0.3589119658211337,0.29787168348637233,0.2098578289502997,0.5684057815367615,0.2707365287304546,0.3331046510970729,0.3440139165512498,0.24670495417627258,0.2574311035594831,0.44882327174977976,0.226102249038804,0.3412429845627648,0.38958539015207244,0.27858574110836093,0.29061160685589205,0.39569051470359273,0.2862650528133032,0.09227917302522154,0.4503883345208916,0.2024524520097304,0.321547675941943,0.16822216866658332,0.24891206467109842,0.25635141036115994,0.3174171094289165,0.2122867730533623,0.4982834634914577,0.30245321455962165,0.3881041819101472,0.29911455912109075,0.39972680896576923,0.08993499805402111,0.22952544990583112,0.24782040774723768,0.24701145009655476,0.35186778375428807,0.35871649728645044,0.2925948517922569,0.29507036218565774,0.5440511662070255,0.33245934442012187,0.07747927310423602,0.37701123988840635,0.3559465220072908,0.4159344911644286,0.3598398228196772,0.20952453826951528,0.38900045534343874,R
0.8349346647641205,0.6404920050142459,0.7134252556344293,0.7266573045516295,0.7704713529000818,0.6320719740942371,0.5403974171049486,0.8971006166296294,0.7710214239805674,0.6153482048732564,0.5305664777095869,0.6466947616447895,0.7363095006302721,0.6009316409564655,0.7313134653118206,0.7065866971316496,0.7212647654086988,0.8813525568316409,0.8302039115205678,0.6067670558914897,0.5851700373727005,0.609365273132074,0.6376317892482503,0.7881127583478662,0.6707802557324035,0.6672285884943328,0.839315939082856,0.7218144970563694,0.752167186421499,0.5602689674246328,0.6949168543395141,0.650976207340414,0.5738467353764463,0.6699718848888049,0.62663583453193,0.7635090370428035,0.6984453123551596,0.6936248448925543,0.5498778459801462,0.7839108169531217,0.5292220690641365,0.6384580308514753,0.6687078184348629,0.7472936477474812,0.6686133203391814,0.607944617928692,0.78896773897307,0.5282534869359493,0.7694331194836129,0.748395136922334,0.6775097094354325,0.7044897994688993,0.6577099605885237,0.6004372092125376,0.5793662861532503,0.5931425049666655,0.5727596645518035,0.7939491626060399,0.7655780376176609,0.6742481014677647,M
0.8691210086045368,0.6419492164900079,0.7207383985346466,0.5201541957816439,0.946830373352224,0.8996831238545665,0.6161826060413715,0.8119505193625648,0.8210866566159316,0.6481412156586573,0.7710257443509235,0.5743063071250172,0.7101797447294228,0.7582511777528934,0.7273685378642414,0.7212709195202486,0.6584694249592078,0.7241725787103408,0.765153333113632,0.565807501147255,0.7012403479957281,0.7898974242247779,0.9414359439954487,0.936866437779139,0.6482885563778378,0.7469769930753825,0.7388581946250711,0.49398794762864107,0.6282487985018955,0.5583177142901525,0.6735173988992209,0.7090198260154146,0.6661183741983329,0.692670792975823,0.6450928990005884,0.7180101682756792,0.6929980803512,0.5928857693426246,0.9477248785917054,0.7326818454672358,0.7914903820366993,0.6192941578877449,0.6572935239872875,0.6712540322166356,0.8182425235222978,0.6305187076703394,0.6427873055119049,0.5612955649701169,0.8085960828872631,0.5389350164035813,0.48226746442501023,0.7389899488766668,0.6173154119795284,0.7568709876721992,0.7090815802341766,0.5856159401611136,0.6383797174421503,0.6164377811529651,0.6252682465054445,0.5424409639613822,M
0.30682067826028364,0.3817992099257337,0.12623138017546565,0.308534395552051,0.2929953556272035,0.3725418827157766,0.28122983941259627,0.19612655658373296,0.3007350674919699,0.19171594711316564,0.10747377874125144,0.3727122481485493,0.35790615726946706,0.34670909439935743,0.4302928421945811,0.23349681096960745,0.15688858572287448,0.29299702231919555,0.2652499700294089,0.21577042832299312,0.2920150846512204,0.23883948537954153,0.11639947166431686,0.25588233092062396,0.18636248332961425,0.32316480716109225,0.23439652417593448,0.41116314741410515,0.46038660672678655,0.3679381373011906,0.14489738180166797,0.45051959988790397,0.4575720450373765,0.30187905113079405,0.4322926160335532,0.24483248619533218,0.11337540651504102,0.22397155613784062,0.47293008660447566,0.15089200763885263,0.2999521281931494,0.3034143893340212,0.24870257560321882,0.2556478400162885,0.30722491342362024,0.24378376580652728,0.15779415028320687,0.3215031942943456,0.4073366582444972,0.38695725186534213,0.21902645326101883,0.1748772084622324,0.2715812117845221,0.4567791509795664,0.36455980789595455,0.37039646767942336,0.3889856951785495,0.3420766562518586,0.31206085476135786,0.36623068966479677,R
